ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,Text
2712,360000,2,1,1,37,-1,2,2,-2,-2,-2,1605,1448,0,0,0,0,14,0,0,0,0,0,0,Army inflicts on Saudi-paid mercenaries heavy losses during 24 past hours
2713,60000,2,1,1,39,0,0,2,0,0,0,56045,59524,58563,56831,53628,34490,5000,2000,1000,3000,8000,0,0,Big bash in Little Creek: firefighters plan 75th anniversary
2714,50000,2,2,2,28,-2,-2,-1,0,0,0,13733,5570,2698,4640,6554,8434,2037,2698,2000,2000,2000,2000,0,The Latest: Franklin dressed in blue for last public viewing
2715,30000,1,2,2,35,2,2,2,2,2,2,27143,28211,28654,27897,29587,30152,1800,1200,0,2300,1200,0,0,Carr makes brief appearance in Raiders 13-6 win over Packers
2716,50000,2,2,1,31,1,2,0,0,0,0,34644,33669,19124,18117,18496,18880,0,1597,649,671,691,700,0,Italy journalist says he helped pen bombshell against pope
2717,70000,2,1,2,24,0,0,0,0,0,0,42105,35575,32772,29766,29286,29404,1614,2042,2002,1052,1055,1063,0,FM meets ICRC official
2718,310000,1,1,2,44,1,-1,-1,-2,-2,-2,-42,7281,0,0,0,0,7323,0,0,0,0,0,0,"Analysis - College football's top 10 teams outside the Power Five (Notre Dame, you left us no choice)"
2719,170000,2,2,2,39,-1,-1,-1,-1,-1,-1,2860,15643,1104,190,4786,2714,15643,1108,191,4786,2714,7714,0,The top five highest-earning NFL players for the 2018 season
2720,150000,1,1,1,49,-2,-2,-2,-2,-2,-2,111348,109115,102598,3039,-309,-309,6000,4044,309,0,0,0,0,Texas Officer Who Fatally Shot Black Teen Sentenced To 15 Years In Prison
2721,120000,2,1,2,30,-1,-1,-1,-1,-1,-1,3333,0,3333,0,984,984,0,3333,0,984,984,984,0,Dan will be 'sad because his wife's dead'
2722,100000,2,1,2,33,0,0,0,0,0,0,75374,44796,47294,38712,39304,40479,2000,5000,1521,1595,2000,2716,0,Elche snap up Nigeria World Cup goalkeeper Francis Uzoho on loan
2723,140000,1,1,2,41,2,2,2,0,0,0,138379,143684,139902,142729,142406,142694,9000,0,6800,40000,5600,5900,1,Comment on Instagram is testing a new right sidebar on your profile tab for saved posts and settings by cadtek91
2724,180000,2,3,1,47,-1,0,0,0,0,0,14525,13828,10394,17562,8495,5090,1347,5000,10026,5000,785,5000,0,Some polling places open hours late for Arizona primary
2725,20000,2,3,1,51,0,0,-1,0,0,-2,19684,11580,780,780,0,0,1000,780,0,0,0,0,0,No hitch in PA's transition
2726,80000,2,2,2,25,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,27 Thoughts I Had Watching Sacha Baron Cohen Try to Get O.J. Simpson to Confess on Who Is America?
2727,200000,2,2,1,39,0,0,0,0,0,0,178665,133266,95836,85635,66137,30410,3677,2441,1854,1567,5000,1953,0,Fire evacuations lifted for Canada's Waterton Lakes park
2728,200000,1,2,2,27,0,0,2,0,0,0,25334,26203,25652,25162,24995,23901,2204,1004,1004,1013,2018,4,0,State Street Corp (STT) Shares Bought by Country Trust Bank
2729,30000,1,3,1,42,0,0,2,-1,-1,2,14617,20350,18456,4190,13702,13247,6000,28,5000,13702,0,10000,0,'Unjust' laws leave family $300k worse off
2730,250000,2,2,2,40,-2,-2,-2,-2,-2,-2,0,1069,-320,-320,1680,4058,1069,320,0,2000,4058,3000,0,My Lottery Dream Home cashes in on second series
2731,50000,1,3,2,30,1,2,3,2,2,2,31217,33423,32600,31777,33966,34759,3000,0,0,2700,1500,0,0,Venezuela's neighbors join forces on crisis
2732,250000,1,1,2,31,-2,-2,-2,-2,-2,-2,-23,3102,4438,3416,-4,1404,3125,4455,3417,0,1408,1717,1,"Arizona RB Foster out for season, DE Moats to miss 2-4 weeks"
2733,140000,2,1,2,25,0,0,0,0,0,0,23409,24725,26006,26771,28179,29746,2000,2000,1500,2000,2200,2000,0,Trump resumes hammering his attorney general after Sessions fired back
2734,170000,2,2,2,31,2,-1,-1,0,0,0,520,1316,6779,3416,2941,3518,1339,6779,2000,97,1002,1018,0,Venezuelan economic crisis tears families as they flee into Colombia
2735,240000,2,2,2,47,-2,-2,-2,-2,-2,-2,316,21359,2762,10264,316,9801,21359,2762,10318,316,17677,31600,0,London Luton ranked UK worst airport for third consecutive year
2736,140000,2,1,1,37,0,0,0,0,0,0,135134,139178,139900,109665,108129,108067,6703,6120,4015,4042,4057,4012,0,Chef Mario Batali Sued by Woman Claiming Assault
2737,50000,2,2,1,28,0,0,0,0,0,0,50998,51103,50262,20304,20319,20330,2209,1726,710,724,733,712,0,New leadership and a new multi-sector strategy for THB UK Risk Solutions
2738,240000,2,2,1,47,1,2,2,2,2,2,124425,131943,133457,134749,132651,140600,10839,5000,4800,0,10000,5200,1,Taylor Wimpey/housebuilders: war and lease
2739,420000,2,2,1,57,-1,-1,-1,-1,-1,-1,666,2629,4352,1440,1486,2290,2629,4360,2064,1486,2290,1290,0,Neve Campbell Net Worth
2740,220000,1,1,1,53,-1,-1,-1,-1,-1,-1,1136,642,1582,1109,3319,2113,642,1582,1109,3319,2113,5410,0,Wisconsin receiver seeks dismissal of sexual assault count
2741,70000,2,2,1,28,0,0,0,0,0,0,44230,44348,28978,17008,13780,14593,1747,1272,1212,1000,1020,800,0,New Age Farm : We Are Kured Announces Test Results of 48% CBD
2742,90000,1,2,2,28,0,0,0,0,0,0,55779,51886,52495,47727,44404,35768,2100,2166,1400,1534,1300,665,0,Replacing McCain in the Senate is political balancing act
2743,220000,2,1,1,40,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,12096,0,Runoff is on
2744,200000,2,1,2,27,0,0,0,0,0,0,9314,6020,4817,2098,2280,4778,2020,2817,1098,1280,3778,3098,0,Al-Sirraj appoints military officers to end Libyan capital's clashes
2745,240000,1,3,1,55,0,0,0,0,0,0,229254,232693,189095,190481,194215,198313,8737,7506,6501,6501,7001,17001,0,Are the Buffalo Bills Already the NFL's Worst Team?
2746,310000,2,3,2,28,0,0,-1,-1,-1,-1,19610,14746,28216,4245,3500,396,10000,28216,4245,3500,396,396,0,Athens hit by flash floods just days after devastating wildfire
2747,80000,2,2,1,34,2,2,2,0,0,0,76142,80627,76776,61884,55501,54840,6611,1,3000,2504,2000,2200,1,Plateau indigenes in Kwali urged to sustain peace
2748,290000,2,2,1,38,0,0,0,0,0,0,144160,147451,150617,153351,156213,158938,6000,6010,5600,5700,5700,6000,0,Padres bring up 2B prospect Urias
2749,260000,1,2,1,43,0,0,0,0,0,0,175247,164173,152724,153527,153375,105491,8500,5950,4000,3000,6000,30588,1,This Florida murder case was tried in Cuba. And local prosecutors got to watch
2750,120000,1,1,1,43,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,Embattled Donald Trump holds celebration for foreign investment law
2751,260000,2,1,1,32,-1,-1,2,-1,-1,-1,598,2268,2268,1732,718,165,2268,0,1732,718,165,3735,0,Why Natural Resource Governance should take centre stage in Sierra Leone's 2018 Elections
2752,360000,2,2,2,39,-1,2,2,-2,-2,-2,655,655,0,0,0,0,0,0,0,0,0,0,0,Dad whose toddler son shot himself charged with endangerment
2753,30000,2,3,1,36,0,0,0,0,0,0,7963,9152,10282,10180,10394,9614,1321,1451,349,362,343,356,1,The incredible private island in the South Pacific that's on the market for £2.5million
2754,30000,2,2,2,22,0,0,0,2,0,0,27444,29000,29886,28392,22612,22750,2000,1800,0,1000,1000,0,1,Carr makes brief appearance in Raiders 13-6 win over Packers
2755,20000,1,1,2,22,0,0,0,0,0,0,3281,4325,5341,5751,6500,7386,1100,1100,500,1000,1000,1000,0,Toyota pours $500 mn into driverless car tie-up with Uber
2756,240000,2,2,2,25,0,0,0,0,0,0,175764,178600,182639,186275,190337,193961,6500,7000,6680,7070,6954,14870,0,Brendan Rodgers says Boyata did his talking on the pitch
2757,200000,1,2,1,31,7,6,5,4,3,2,254266,240966,228663,217600,208432,200057,0,328,0,0,600,2500,1,Smoke cancels Yreka vs. Mount Shasta and Dunsmuir vs. McCloud football games
2758,70000,1,2,2,38,0,0,2,0,0,0,27000,31809,29776,30148,29918,29399,5600,0,1500,1057,2000,1035,0,Trump warns of &#8216
2759,200000,2,1,2,23,-2,-2,-2,-2,-2,-2,488,878,488,488,0,1915,878,488,488,0,1915,100,0,'Stain on our society' Pope looks on as Varadkar DEMANDS church listen to abuse survivors
2760,150000,2,1,2,31,-1,-1,-1,0,0,0,18395,-2390,10042,129691,88173,63034,312,20132,129665,127,315,0,0,"Swinney delivers, builds championship program at Clemson"
2761,160000,2,2,1,35,0,0,0,0,0,0,17742,12939,7035,4596,4635,2744,2000,1000,500,1000,1000,2000,0,NASCAR to reduce Xfinity field by 2 to 38 cars next season
2762,180000,2,1,2,30,0,0,0,0,0,0,113647,52992,38394,30332,110824,99661,3000,3170,2000,100000,5000,4000,0,This town will get its heat from an unlikely source: a data center
2763,190000,1,2,1,39,0,0,0,0,0,0,144414,145572,142816,145463,147475,149853,7000,6000,6000,5500,6000,5500,0,Love Your Parents: Tarsem Jassar Goes Emotional While Performing Live In Canada
2764,20000,2,2,1,22,0,0,0,0,0,0,15749,16221,19836,14354,10962,9274,1500,5000,500,500,246,500,0,Defense Distributed founder says he's now selling 3-D printed gun blueprints online
2765,150000,1,1,2,27,0,0,0,0,0,0,82494,83044,84752,84743,78987,65590,3100,3500,3000,5000,3000,2500,0,"Balenciaga is selling a $9,000 coat -- and people think it was inspired by Joey on 'Friends'"
2766,310000,1,2,1,35,0,0,0,0,0,0,7589,9463,12296,15083,17840,20376,2000,3000,3000,3000,3000,3003,0,Barratt Developments (BDEV) Earns 'Buy' Rating from Citigroup
2767,180000,2,2,1,36,0,0,0,0,0,0,98736,96566,81166,72463,72189,70712,6025,5000,6800,5000,5000,5000,0,EQS-News: Guotai Junan International Announces 2018 Interim Results Core Businesses Grew Steadily with Dividend Payout Increased to 50%
2768,80000,2,2,2,24,0,0,0,0,0,0,81908,83597,157646,79061,79834,81257,5501,3450,3000,3059,2915,2758,1,UPDATE 1-Zimbabwe's Chamisa rejects court judgment confirming Mnangagwa as President
2769,350000,2,2,1,41,0,0,0,0,0,0,85339,84393,86793,84406,73976,75497,5000,5016,5000,3000,3000,4000,0,"The wedding cake, dress and rings are free -- if you let USC students plan your big day"
2770,50000,2,2,1,47,0,0,0,0,-2,-2,32547,33481,26775,0,0,0,1582,1800,0,0,0,0,0,Russian opposition leader jailed ahead of pension protests
2771,90000,2,2,2,23,2,0,0,0,0,0,87669,86653,57819,30895,14543,9329,3499,3000,3000,10000,2000,10000,0,"Peterson, Cards take 27-3 preseason win as Cowboys stars sit"
2772,220000,1,2,1,35,0,0,-1,-1,-1,-1,112460,29300,8500,0,8500,8535,8500,8500,0,8500,8535,177000,0,Rodgers admits Celtic have to be 'much better' after Suduva stalemate
2773,50000,2,1,2,25,2,3,2,2,2,2,43870,42891,43582,44561,45592,46495,0,1700,2000,1900,1800,0,1,"Gilas Pilipinas routs Japan, assured of better finish in Asian Games"
2774,90000,1,3,1,46,-1,2,-1,-1,-1,-1,1651,390,390,390,1848,930,0,390,1950,1848,1710,0,0,"Six students of a Rohtak gurukul allegedly sodomised by seniors, victims share plight with family during Rakhi holdidays"
2775,400000,2,2,1,30,0,0,-1,-1,-1,-1,161226,139481,17939,10315,22728,11493,5000,17939,12845,22728,11493,10703,0,The future of agency networks - responding to the Forrester report
2776,210000,2,3,1,40,-1,-1,0,0,0,0,2309,4791,4909,6588,9074,8651,4791,1909,2588,3074,3651,6349,0,"Cameron Silver, owner of Decades, is parting with some of his personal trove of designer and vintage menswear"
2777,180000,2,2,1,39,2,2,2,2,2,0,177113,180628,176137,183007,179505,105229,7800,0,11700,0,3775,7000,1,Greenway Takeover wants to fly tethered hot air balloons for festival
2778,500000,1,1,1,55,-1,-1,-1,0,0,0,3925,11200,25509,9857,8945,9985,11253,25585,3,18,5034,5031,0,StoryBoard Media to Release 'Too Late to Die Young' in Chile (EXCLUSIVE)
2779,260000,2,2,1,39,2,0,0,2,0,0,228443,233958,252615,186443,190345,193739,10698,24799,0,7035,7078,7221,1,Northern Powergrid starts next substation phase
2780,180000,2,2,2,26,0,0,0,0,0,-1,7149,12946,16163,13142,9800,4857,5946,3663,3159,3000,4857,6240,0,Monthly Planner
2781,180000,2,2,1,34,-1,-1,-2,-2,-1,-1,8000,0,0,0,600,0,0,0,0,600,0,0,1,"Comment on Google France shuts down its Google+ page, asks users to follow it on Twitter and Facebook instead by Pajser"
2782,30000,2,1,2,24,0,0,0,0,0,0,22236,23574,24583,24915,25280,25791,1696,1705,1037,915,929,1097,0,SG Americas Securities LLC Raises Position in Tractor Supply (TSCO)
2783,360000,2,1,2,33,0,0,0,0,0,0,31482,31805,18203,13122,11547,10949,5119,5007,5002,5005,5024,4543,0,49ers top NFL's most improved offensive lines for 2018
2784,280000,2,1,1,47,-1,2,2,-1,0,0,2002,1311,0,430,430,-550,0,0,430,0,550,1304,0,Argentina Hikes Interest Rate To 60 Percent In Bid To Halt Currency's Fall
2785,100000,2,1,2,27,1,2,0,0,0,0,53213,50842,48205,47324,45723,46708,6,2031,1800,2000,1900,2000,1,"US President, Donald Trump Referred To Buhari As 'Someone So Lifeless"
2786,50000,2,2,1,49,0,0,0,0,-1,-1,49467,41877,20082,5329,3990,2088,1472,1000,107,3990,2088,1470,0,Ready for 2019 polls but won't contest in Tamil Nadu by-polls: Kamal Haasan
2787,20000,1,3,1,31,0,0,0,0,0,-2,17557,18739,19473,17136,0,0,1466,1200,343,0,0,0,0,Comment on Nevada Universal Background Check Proponents Lose Case in Court by flee
2788,80000,2,3,2,27,-2,-2,-2,-2,-2,-2,1672,0,1672,836,0,2902,0,1672,836,0,2902,836,1,Eight Of The World&#8217
2789,110000,2,2,2,36,1,-1,-1,-2,-2,-2,0,780,0,0,0,0,780,0,0,0,0,0,0,Washington Real Estate Investment Trust (WRE) Holdings Trimmed by Strs Ohio
2790,50000,1,1,3,25,1,-1,2,-1,0,-1,6300,3395,3180,1831,1868,3300,9195,0,1831,37,3300,289,1,Walking plot armor
2791,50000,2,2,1,50,0,0,0,-1,-1,-1,48119,48318,21750,4387,4392,9493,1554,1028,4387,4392,9493,492,1,"Joma, after coma yarn, dares Rody to release medical data"
2792,20000,1,1,2,33,0,0,0,2,0,0,16117,17130,18655,17687,18023,18169,1285,2200,0,1000,1000,500,0,"President Sarkissian, Speaker Babloyan discuss domestic political situation in Armenia"
2793,200000,2,3,1,41,0,0,0,0,-2,-2,98184,103228,119034,0,0,0,5143,19034,0,0,0,0,0,Trump referred to Buhari as 'lifeless' ' Financial Times
2794,250000,2,2,2,44,1,-1,-1,0,0,0,0,664,62791,48598,50078,36050,664,65791,2000,2100,2000,0,0,Include Money Stock in Portfolio: Eaton Corporation plc (ETN) with 3.23% Dividend Yield
2795,150000,2,1,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,Directory of Corporate Archives in the United States and Canada
2796,50000,1,1,2,23,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,Tiffany & Co. (TIF) CEO Alessandro Bogliolo on Q2 2018 Results - Earnings Call Transcript
2797,200000,2,1,1,38,-1,-1,2,2,2,-1,1779,1354,250,7250,2639,10207,1354,0,7000,0,10500,3500,0,Eagles are poised for another era of NFC East dominance - David Murphy
2798,220000,1,2,1,38,0,0,0,0,0,0,147048,137560,131090,121259,117003,116902,6364,5892,5000,4369,4178,5000,0,Keybank National Association OH Raises Position in Marriott International Inc (MAR)
2799,60000,2,2,1,36,-2,-2,-2,-2,-2,-2,0,2426,3367,2898,11768,3983,2426,3367,2898,11768,3983,0,0,'Crazy Rich Asians' draws immigrant parents to the movies
2800,100000,1,2,2,43,0,0,0,0,0,0,47730,47525,47184,46836,46529,47070,1808,1728,1641,1673,1689,1754,0,A Vet's Suicide Pushes The VA To Do Better
2801,20000,1,3,3,46,0,0,0,0,0,-2,15523,17264,18325,15680,0,0,2000,1500,500,0,0,0,0,Pope Francis arrives in Ireland
2802,140000,1,2,2,28,1,3,4,3,2,0,82265,86127,84107,82362,74000,60977,5747,0,0,0,2600,2800,1,International Paper Co (IP) Stake Lifted by Sun Life Financial INC
2803,50000,1,2,1,46,0,0,0,0,-2,-2,48677,39756,30000,0,0,0,2000,3000,0,0,0,0,1,Government accuses Harvard of 'outright racial balancing'
2804,50000,1,1,2,28,0,0,0,0,0,0,28639,29482,30455,28955,25959,26144,2100,2000,1000,600,3000,0,0,FANTASY PLAYS: Power and streamers available in baseball
2805,120000,2,2,1,30,-1,-1,-1,-1,0,-1,686,686,686,1372,686,836,686,686,1372,0,836,686,0,These Old Hollywood Photos Are All The Long-Weekend Style Inspiration You Need
2806,120000,2,1,1,39,1,-2,-2,-2,-1,-1,0,0,0,0,915,0,0,0,0,915,0,0,0,Will Ospreay really wants to face Neville
2807,30000,1,2,2,38,0,0,0,0,0,0,28637,28711,29138,28852,28487,27788,2002,2002,1503,2006,2005,3000,0,Unai Emery denies having training-ground row with Mesut Ozil
2808,180000,2,1,2,26,1,-2,-2,-2,-1,-1,0,0,0,0,298,7550,0,0,0,298,7550,0,0,"Julie Bishop: 'well-liked, well-briefed and effective'"
2809,500000,1,1,1,46,0,0,0,0,0,-1,53049,66623,70194,68618,67300,1825,16018,10000,4,333,1831,597,0,Nazism and the English Language
2810,420000,1,1,1,44,0,0,0,0,0,0,337792,293987,294203,300314,258484,274817,12011,6472,6711,5170,189740,6656,0,"China's Newest Aircraft Carrier, 'Type 001A,' Reportedly Begins Sea Trials"
2811,20000,2,2,1,45,0,0,0,0,2,0,14296,15321,16333,17434,17013,17500,1262,1274,1375,0,771,805,0,"Mississippi factory moves, investing $9.5M and hiring 250"
2812,50000,2,2,2,24,0,0,0,0,0,0,39083,40150,41181,41996,43021,45700,1700,1700,1501,1700,3400,0,1,Queenstown's local Alice Robinson takes out the first day
2813,260000,2,2,2,30,0,0,0,0,0,0,19674,17810,19753,21550,21032,19979,2000,3000,3000,3000,3000,3000,0,Arthur Vickers
2814,50000,1,2,2,27,0,0,0,0,-1,-1,47481,36112,31992,33361,100,0,1910,1790,79,100,1200,0,0,The Innocents on Netflix: Who is Sorcha Groundsell? Who plays shapeshifter June McDaniel?
2815,50000,2,1,2,26,-1,-1,-1,-1,-1,-1,750,0,3116,302,0,5778,0,3116,302,0,5778,200,0,"Senate backs $854B bill to fund health, education, military"
2816,50000,2,2,2,49,0,0,0,0,0,0,43342,44441,45390,46310,47262,48219,2100,2000,1113,1143,1159,1381,0,"NEWLAND, Arthur Boone"
2817,100000,1,2,1,49,0,0,0,0,0,0,69896,71360,72820,74264,75821,77410,2588,2644,2656,2752,2850,2965,0,Report: Starkville police chief struck sibling in the face
2818,50000,2,1,2,24,4,3,2,2,2,2,38965,38063,38838,39598,40313,41293,0,1700,1700,1500,1800,1700,1,"Conversation with the CEO, Executive Officers and Global Business Board"
2819,180000,2,1,2,27,0,0,0,0,0,0,174546,175121,150710,135981,136064,137343,8269,6606,5000,4900,4900,4900,0,Don't Get It Twisted: 'We're Not Gonna Take It' Can Be Anyone's Protest Song
2820,240000,2,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,100000,0,0,0,0,0,Encore Capital Group (ECPG) Rating Lowered to Sell at ValuEngine
2821,30000,1,2,1,38,2,0,0,0,0,-2,28484,29242,30037,29682,0,0,1905,1700,1108,0,0,0,0,"'Sick of Losing,' Democrats Race to the End of a Wild Florida Primary for Governor"
2822,30000,2,3,1,60,-1,3,2,0,0,3,5867,5621,4090,2829,2108,1801,0,0,0,1801,0,0,1,Gamco Investors INC. ET AL Raises Position in MONDELEZ INTERNATIONAL INC Common Stock (MDLZ)
2823,270000,2,1,1,45,0,0,0,0,0,0,96175,88092,78574,70330,61355,52969,3626,2700,3180,2300,2800,2009,0,City Financial Investment Co Ltd Trims Position in Nutanix Inc (NTNX)
2824,30000,2,3,1,57,-1,-1,-1,-1,-1,-1,347,1353,78,135,68,193,1353,78,135,68,423,140,1,Shaolin Temple raises China's national flag for first time in high-profile ceremony
2825,200000,2,2,1,31,-1,-1,-1,-1,-1,-1,1319,4997,3635,130,1209,938,4997,3650,130,1209,938,105,1,Comment on Full Copy: August Edition Of The 'Workers Voice' by I and I
2826,40000,2,2,1,29,-1,0,0,-2,-2,-1,8801,9544,0,0,0,7922,1000,0,0,0,7922,158,1,Pogba prend cher avec Allardyce
2827,360000,2,1,1,31,-2,-2,-2,-2,-2,-2,0,18540,9007,9500,8675,6573,18540,10000,10000,9000,6600,32810,0,Lisa Armstrong reveals heartache over Ant McParlin's romantic getaway with new girlfriend Anne-Marie Corbett
2828,150000,2,3,1,57,-1,-1,-1,-1,-1,-1,5483,9136,17348,6456,12256,8156,9136,17348,6456,12256,8156,5256,0,Asia Argento Dropped by X Factor Italy
2829,80000,2,2,2,24,0,0,0,0,0,2,9933,11111,9998,8950,9415,5700,1370,1233,261,549,400,0,1,Sent packing: Hong Kong's elderly cardboard collectors
2830,300000,2,1,1,32,1,-1,-1,-1,-1,-1,-227,44791,-649,129798,558,522,45018,0,130447,560,524,6776,0,Manitoba facing major crystal meth crisis
2831,220000,1,2,1,32,0,0,0,0,0,0,202010,103124,105226,107476,109746,111920,3746,3820,4000,4000,4000,4500,0,Construction Equipment Bursts Natural Gas Line in Dallas: DFR - NBC 5 Dallas-Fort Worth
2832,110000,2,2,1,42,-1,-1,-1,-1,-1,-1,776,776,776,776,926,776,776,776,776,926,776,776,0,It's Triplets for Falmouth's 'Poochie' Edwards
2833,50000,1,1,2,30,0,0,0,0,0,0,11787,9720,8613,5173,5593,0,1300,1034,0,1200,0,0,0,"Rains wreak havoc in Kangra, Chamba"
2834,50000,2,3,2,60,0,0,0,0,0,0,31164,32384,27553,28101,28690,28467,1756,1445,993,1029,1054,977,0,Western State Hospital patient accused of attacking worker
2835,230000,2,1,1,37,-1,-1,0,0,0,0,400,20123,20590,20029,17198,5177,20123,1256,1000,1000,500,801,0,Cartoon Network UK 100% New Shows Summer Camp Island And Craig Of The Creek Coming This Autumn
2836,50000,1,1,1,27,2,2,2,2,0,0,43333,46308,47250,46192,46997,48221,4000,2000,0,1700,2000,3600,1,Maize farmers protest over pay
2837,240000,2,2,3,39,0,0,0,0,0,0,171907,171394,68907,70164,70672,69581,7200,3000,3000,2509,3000,2500,0,Math-ProvablePrime-0.045
2838,130000,2,1,2,26,0,-1,-1,-1,-2,-2,20054,1298,6712,-884,-6332,-9333,1298,6730,900,5448,0,25000,0,Seattle or Los Angeles to Lihue or Kailua Hawaii $247 RT Nonstop on Delta Airlines BE (Travel Aug-Sept)
2839,160000,2,1,2,34,0,0,0,0,0,0,43729,43535,40799,41255,31766,32570,2045,1809,1265,1154,1333,1313,0,Rotten Tomatoes announces major changes to boost critic diversity
2840,210000,2,1,2,31,0,0,0,0,0,0,121697,120133,118496,116033,114617,108328,5000,5000,4036,5000,4000,4000,0,Buzzworthy: Bees' favorite foods may hold key to survival
2841,210000,2,2,2,32,-1,0,0,0,-1,-1,1952,2787,6316,6504,326,89599,1526,4000,514,326,89599,3292,0,Conneaut councilman accused of sexually assaulting 5 teenagers appears in court
2842,330000,1,1,2,47,0,0,0,0,0,0,240063,242040,160008,160084,159453,159354,9500,5591,5500,6000,6000,6000,0,Making Pavlova with Sprinkles Cupcakes founder Candace Nelson
2843,110000,2,2,1,51,0,0,0,2,2,2,10141,11472,12973,12468,13763,13989,1500,2000,0,1500,600,0,0,Gold Price Reversal Gaining Legitimacy
